"Property ID","Property Type","Full Address","Address 1","Address 2",City,ZIP,State,Status,Specialist,"Sale Date",Price,"Down 1","Better price","Down 2","Best price","Down 3","Monthly Lease",Beds,Baths,Sq.Ft,Lot,Garage,"Year Built","Property Shown",County,Subdivision,"Date Inspected"
195040,Land,"Address:
      
        0 3rd St
              
        Locality:
    
                     77453 TX
            United States","0 3rd St",,Fresno,77453,TX,Available,,,"56,999",999,"55,999","2,195","54,777",3777.00,,,,,,,,✔,"Fort Bend","Fresno Dome",2023-06-06
89052,Residential,"Address:
      
        8422 Thompson Lake Dr
              
        Locality:
    
                     77459 TX
            United States","8422 Thompson Lake Dr",,"Missouri City",77459,TX,Available,,,"1,999,999","89,999","1,996,999","107,999","1,993,999",122999.00,,7,6+,"9,822",154986,3.00,2006,✔,"Fort Bend","Sienna Point Sec 1",2023-06-06
130058,Land,"Address:
      
        128 Center Tree Dr
              
        Locality:
    
                     77465 TX
            United States","128 Center Tree Dr",,Palacios,77465,TX,Available,,"Tuesday, January 08, 2019","78,999","3,900","77,999","4,900","76,500",6900.00,,,,"112,384",,,,✔,Matagorda,"Vaquero Rivers Estates",2022-03-23
130056,Land,"Address:
      
        0 CR 193 WILLIAMS RD
              
        Locality:
    
                     77468 TX
            United States","0 CR 193 WILLIAMS RD",,Pledger,77468,TX,Available,,,"169,999","7,500","168,777","8,999","167,500",10999.00,,,,"352,836",,,,✔,Matagorda,"BOLING ABS LAND, MISC",
111027,Land,"Address:
      
        0 Preston St Lot 1-5 & 7-8
              
        Locality:
    
                     77469 TX
            United States","0 Preston St Lot 1-5 & 7-8",,Richmond,77469,TX,Available,,,"65,000","3,029",,,"62,500",3343.00,,,,,,,,✔,"Fort Bend","DECHAUMS ADDN",2023-05-31
138021,Land,"Address:
      
        701 Lettie St
              
        Locality:
    
                     77469 TX
            United States","701 Lettie St",,Richmond,77469,TX,Available,,"Thursday, May 04, 2023","33,999","1,999","32,999","2,999","31,999",4499.00,,,,"2,700",2700,,,✔,"Fort Bend","Dave Fields",2023-05-31
190057,Residential,"Address:
      
        1809 Paloma Ave
              
        Locality:
    
                     77469 TX
            United States","1809 Paloma Ave",,Richmond,77469,TX,Available,,,"207,999","7,999","206,999","9,999","205,777",11999.00,,3,3,"1,747",7128,2.00,1970,✔,"Fort Bend","Brazos Terrace",2023-09-23
203012,Residential,"Address:
      
        4611 Maple Rd
              
        Locality:
    
                     77471 TX
            United States","4611 Maple Rd",,Rosenberg,77471,TX,Available,"Orion Rodriguez","Wednesday, September 20, 2023","140,999","2,999","139,999","3,999","138,999",5999.00,,3,1,"1,083",9958,0.00,1976,✔,"Fort Bend",,2023-09-08
112041,Land,"Address:
      
        0 SE I-10 FRONTAGE RD
                  ABST A005
              
        Locality:
    
                     77474 TX
            United States","0 SE I-10 FRONTAGE RD","ABST A005",Sealy,77474,TX,Available,,"Monday, April 08, 2019","1,199,999","75,000","1,197,999","82,500","1,195,999",89999.00,,,,"354,926",,,,✔,Austin,"San Felipe de Austin",2023-01-26
199020,Residential,"Address:
      
        12706 Flaxseed Way
              
        Locality:
    
                     77477 TX
            United States","12706 Flaxseed Way",,Stafford,77477,TX,Leased,"Gabriela Espinoza","Tuesday, October 18, 2022","240,999","11,999","239,999","13,999","238,600",16999.00,$1799,3,2,"1,050",9798,1.00,1970,✔,"Fort Bend","Missouri City Estates",2023-09-12
194083,Residential,"Address:
      
        327 Oakdale Dr
              
        Locality:
    
                     77477 TX
            United States","327 Oakdale Dr",,Stafford,77477,TX,Leased,"John Moreno","Monday, March 27, 2023","253,999","10,999","252,999","12,999","251,999",14999.00,$1939,3,2,"1,452",,2.00,1979,✔,"Fort Bend",,2023-04-05
188012,Residential,"Address:
      
        603 W. 6th St.
              
        Locality:
    
                     77480 TX
            United States","603 W. 6th St.",,Sweeny,77480,TX,Available,,,"109,999","5,500","108,999","6,500","107,500",7999.00,$1099,2,1,856,8750,0.00,1965,✔,Brazoria,,2023-06-16
196085,Residential,"Address:
      
        1501 Azalea St.
              
        Locality:
    
                     77480 TX
            United States","1501 Azalea St.",,Sweeny,77480,TX,Available,,,"225,999","6,900","224,999","8,500","223,999",10900.00,,3,2,"1,840",11700,2.00,1977,✔,,,
41057,Land,"Address:
      
        0 County Road 924 (Lot 33)
              
        Locality:
    
                     77480 TX
            United States","0 County Road 924 (Lot 33)",,Sweeny,77480,TX,Available,,,"42,500","1,999","40,000","2,999",,,,,,,20473,,,✔,Brazoria,"Bernard River Oaks",
124002,Residential,"Address:
      
        22800-4 County Road 332
              
        Locality:
    
                     77480 TX
            United States","22800-4 County Road 332",,Sweeny,77480,TX,Available,,,"236,999","8,999","235,999","10,999","234,777",12777.00,,3,1,"1,848",,0.00,2013,✔,Brazoria,"Sherwood Land",2023-06-20
67039,Residential,"Address:
      
        609 W 6th St
              
        Locality:
    
                     77480 TX
            United States","609 W 6th St",,Sweeny,77480,TX,Available,,,"139,999","6,500","138,999","7,500","137,999",8999.00,$1299,3,1,"1,008",5001,0.00,1965,✔,Brazoria,"South of Main",2023-06-16
170058,Residential,"Address:
      
        19503 BLINKA RD
              
        Locality:
    
                     77484 TX
            United States","19503 BLINKA RD",,Waller,77484,TX,Available,,,"386,999","21,999","385,777","24,999","383,999",27999.00,$3499,3,2,"2,224",,3.00,1989,✔,Waller,"Pine Ridge",2023-04-21
42007,Land,"Address:
      
        0 Hackamore Rd. (Lot 2)
              
        Locality:
    
                     77485 TX
            United States","0 Hackamore Rd. (Lot 2)",,Wallis,77485,TX,Available,,,"68,999","34,999","66,999","4,499","65,777",5999.00,,,,,29751,,,✔,"Fort Bend",,2023-06-14
196056,Land,"Address:
      
        0 Highway 36 Rear
                  PT Lot 11
              
        Locality:
    
                     77485 TX
            United States","0 Highway 36 Rear","PT Lot 11",Wallis,77485,TX,Available,,,"32,999",999,"31,999","1,999","30,999",3500.00,,,,,10846,,,✔,"Fort Bend","Shelby Frz McCorm",2023-07-19
194002,Land,"Address:
      
        0 Hackamore Rd
                  Lot 3 Blk 5
              
        Locality:
    
                     77485 TX
            United States","0 Hackamore Rd","Lot 3 Blk 5",Wallis,77485,TX,Available,,,"44,999","2,999","43,999","3,999","42,999",5999.00,,,,,,,,✔,"Fort Bend","Brazos Valley Sec 1",2023-06-14
47264,Residential,"Address:
      
        206 W 1st
              
        Locality:
    
                     77488 TX
            United States","206 W 1st",,Wharton,77488,TX,Available,,,"174,999","5,500","173,999","6,999","172,500",8999.00,,3,2,"1,886",14000,0.00,1940,✔,Wharton,"Cloud Block 51",2023-09-23
198071,Land,"Address:
      
        0 FM 1161 Tract 16 Lot 6A
              
        Locality:
    
                     77488 TX
            United States","0 FM 1161 Tract 16 Lot 6A",,Wharton,77488,TX,Sold,"Mirian Pahua","Monday, August 21, 2023","65,999","1,599","64,999","2,999","63,999",4500.00,,,,,21780,,,✔,Wharton,,
199022,Commercial,"Address:
      
        2302 N Richmond Rd
              
        Locality:
    
                     77488 TX
            United States","2302 N Richmond Rd",,Wharton,77488,TX,Available,,,"199,999","10,999","198,999","12,999","197,999",14999.00,$1595,,,"1,870",14195,,1975,✔,Wharton,,2023-09-23
202036,Land,"Address:
      
        0 W FM 1161 Rd
                  Tract 3C-1
              
        Locality:
    
                     77488 TX
            United States","0 W FM 1161 Rd","Tract 3C-1",Wharton,77488,TX,Available,,,,,,,,,,,,"11,848",11848,,,✔,Wharton,,2021-06-02
202037,Land,"Address:
      
        0 W FM 1161 Rd
                  Lot 9A
              
        Locality:
    
                     77488 TX
            United States","0 W FM 1161 Rd","Lot 9A",Wharton,77488,TX,Available,,,,,,,,,,,,,,,,✔,Wharton,,2021-06-02
204081,Land,"Address:
      
        502 E Milam St
              
        Locality:
    
                     77488 TX
            United States","502 E Milam St",,Wharton,77488,TX,Available,,"Friday, August 04, 2023","46,999",500,"44,999","1,599","43,999",2999.00,,,,"7,809",,,,✔,Wharton,Wharton,2023-09-23
188030,Land,"Address:
      
        8711 W FM 1161 Rd
              
        Locality:
    
                     77488 TX
            United States","8711 W FM 1161 Rd",,Wharton,77488,TX,Available,,,"42,999","1,999","41,500","2,999","39,999",3999.00,,,,"22,476",,,,✔,Wharton,"Wygal Part LOT 6A",2023-09-23
201034,Residential,"Address:
      
        9706 FM 102
              
        Locality:
    
                     77488 TX
            United States","9706 FM 102",,Wharton,77488,TX,Available,,,"765,000","34,000","762,000","38,000","757,000",49000.00,,,,"1,260",1655280,,1959,✔,Wharton,,2023-09-23
194053,Residential,"Address:
      
        608 S East Ave
              
        Locality:
    
                     77488 TX
            United States","608 S East Ave",,Wharton,77488,TX,Available,,,"34,999","1,599","33,999","2,699","32,999",3799.00,,3,2,"1,138",,1.00,1940,✔,Wharton,MT.CARMEL,2023-09-23
194052,Residential,"Address:
      
        1517 Columbine Ave
              
        Locality:
    
                     77488 TX
            United States","1517 Columbine Ave",,Wharton,77488,TX,Available,,,"72,999","2,500","71,999","3,750","69,999",5500.00,,3,1,"1,412",,,1960,✔,Wharton,"SMITH GARDEN SPOT",2023-09-23
195063,Residential,"Address:
      
        15838 Kenbrook Dr
              
        Locality:
    
                     77489 TX
            United States","15838 Kenbrook Dr",,"Missouri City",77489,TX,Available,,,"193,999","8,999","192,999","9,999","191,999",11999.00,,3,2,"1,472",,2.00,1977,✔,"Fort Bend",Briargate,2023-09-12
157031,Residential,"Address:
      
        6210 PECAN LN
              
        Locality:
    
                     77493 TX
            United States","6210 PECAN LN",,Katy,77493,TX,Leased,,"Friday, February 26, 2021","399,999","19,999","397,999","24,999","395,999",29500.00,$2999,4,2+,"3,269",34580,2.00,1979,✔,Harris,"Pine Forest",2020-07-22
215128,Residential,"Address:
      
        3603 Lake Varano Cir
              
        Locality:
    
                     77493 TX
            United States","3603 Lake Varano Cir",,Katy,77493,TX,Available,,"Wednesday, January 04, 2023",,,,,,,$4299,5,4+,"3,811",7418,2.00,2020,✔,Harris,"Marcello Lakes Sec 2",2023-01-09
194003,Land,"Address:
      
        0 Roberts Rd
              
        Locality:
    
                     77494 TX
            United States","0 Roberts Rd",,Katy,77494,TX,"Sale Pending","Martha L Cortes","Friday, September 08, 2023","123,999","3,500","122,999","5,500","121,777",8500.00,,,,,5000,,,✔,"Fort Bend","Katy Towmsite",2023-08-15
190049,Land,"Address:
      
        0 Hwy 59
                  Tract 28Q
              
        Locality:
    
                     77501 TX
            United States","0 Hwy 59","Tract 28Q",Texarkana,77501,TX,Available,,,"32,999",750,"31,999","1,799","30,500",2999.00,,,,,16988,,,✔,Bowie,,2023-06-16
205052,Residential,"Address:
      
        1604 Locklaine Dr
              
        Locality:
    
                     77502 TX
            United States","1604 Locklaine Dr",,Pasadena,77502,TX,Sold,,"Monday, May 08, 2023","212,500","9,999","211,500","10,999","210,500",12999.00,$1849,3,1,"1,600",7314,0.00,1952,✔,Harris,"Pasadena Oaks",2023-03-19
204053,Residential,"Address:
      
        712 Dunwick Ln.
              
        Locality:
    
                     77502 TX
            United States","712 Dunwick Ln.",,Pasadena,77502,TX,Available,,,"242,777","9,999","241,777","11,999","239,500",14999.00,$1869,3,2,"1,707",9000,2.00,1957,✔,Harris,"Skylark Terrace",2023-09-24
199054,Residential,"Address:
      
        3105 Chestershire Dr
              
        Locality:
    
                     77503 TX
            United States","3105 Chestershire Dr",,Pasadena,77503,TX,Sold,"Cynthia Garcia","Wednesday, March 01, 2023","199,999","9,999","198,900","11,900","197,500",13900.00,$1699,3,1,"1,029",7316,1.00,1954,✔,Harris,"Berkshire Village",2023-02-01
194033,Residential,"Address:
      
        3621 Washington St.
              
        Locality:
    
                     77503 TX
            United States","3621 Washington St.",,Pasadena,77503,TX,Sold,,"Thursday, February 23, 2023","187,999","9,999","186,999","10,999","185,999",12999.00,,2,1,"1,275",7700,2.00,1955,✔,Harris,Parkwood,2023-02-01
118008,"Land, Commercial","Address:
      
        3501 Red Bluff Rd
              
        Locality:
    
                     77503 TX
            United States","3501 Red Bluff Rd",,Pasadena,77503,TX,Available,,,"639,999","36,000","637,999","38,000","635,999",40000.00,,,,,91737,,,✔,Harris,"Houston Suburban",2023-07-29
197079,Residential,"Address:
      
        2707 Almendares Ave
              
        Locality:
    
                     77506 TX
            United States","2707 Almendares Ave",,Pasadena,77506,TX,Sold,,"Friday, September 01, 2023","203,999","7,999","202,999","9,999","201,777",12777.00,1850,3,2,"1,040",9000,0.00,1955,✔,Harris,"Satsuma El Porvenir Sec 2",2023-05-04
202043,Residential,"Address:
      
        2511 & 2513 Harris Ave.
              
        Locality:
    
                     77506 TX
            United States","2511 & 2513 Harris Ave.",,Pasadena,77506,TX,Available,,,"179,999","7,500","177,777","10,999","176,500",12999.00,,2,1,"2,280",14400,0.00,1950,✔,Harris,"Satsuma Place",2023-02-05
205027,Residential,"Address:
      
        1001 W Ellaine Ave
              
        Locality:
    
                     77506 TX
            United States","1001 W Ellaine Ave",,Pasadena,77506,TX,Available,,,"204,999","7,500","203,999","8,999","202,999",10999.00,,3,1,"1,480",7200,1.00,1982,✔,Harris,"Sunset Terrace",2023-05-04
198044,Residential,"Address:
      
        4513 S Meadows St
              
        Locality:
    
                     77511 TX
            United States","4513 S Meadows St",,Alvin,77511,TX,Available,,,"324,999","9,999","322,999","11,999","321,999",14999.00,,4,2,"2,016",42689,2.00,1981,✔,Brazoria,"South Meadows",2023-07-27
190054,Residential,"Address:
      
        1314 6th St CR #595
              
        Locality:
    
                     77515 TX
            United States","1314 6th St CR #595",,Angleton,77515,TX,Available,,,,,,,,,,,,"3,572",217800,,1901,✔,Brazoria,"Bastrop Bayou Acres",2023-05-16
